Journal features:         journal_incompat_revoke journal_64bit journal_checksum_v3
Journal size:             64M
Journal length:           16384
Journal sequence:         0x000002a2
Journal start:            1401
Journal checksum type:    crc32c
Journal checksum:         0xa3049880

Journal starts at block 1401, transaction 674
Found expected sequence 1197, type 2 (commit block) at block 4644
Found expected sequence 1198, type 1 (descriptor block) at block 4645
Found expected sequence 1198, type 2 (commit block) at block 4649
Found expected sequence 1199, type 1 (descriptor block) at block 4650
Found expected sequence 1199, type 2 (commit block) at block 4654
Found expected sequence 1200, type 1 (descriptor block) at block 4655
Found expected sequence 1200, type 2 (commit block) at block 4659
Found expected sequence 1201, type 1 (descriptor block) at block 4660
Found expected sequence 1201, type 2 (commit block) at block 4664
Found expected sequence 1202, type 1 (descriptor block) at block 4665
Found expected sequence 1202, type 2 (commit block) at block 4669
Found expected sequence 1203, type 1 (descriptor block) at block 4670
Found expected sequence 1203, type 2 (commit block) at block 4674
Found expected sequence 1204, type 1 (descriptor block) at block 4675
Found expected sequence 1204, type 2 (commit block) at block 4679
Found expected sequence 1205, type 1 (descriptor block) at block 4680
Found expected sequence 1205, type 2 (commit block) at block 4684
Found expected sequence 1206, type 1 (descriptor block) at block 4685
Found expected sequence 1206, type 2 (commit block) at block 4689
Found expected sequence 1207, type 1 (descriptor block) at block 4690
Found expected sequence 1207, type 2 (commit block) at block 4694
Found expected sequence 1208, type 1 (descriptor block) at block 4695
Found expected sequence 1208, type 2 (commit block) at block 4699
Found expected sequence 1209, type 1 (descriptor block) at block 4700
Found expected sequence 1209, type 2 (commit block) at block 4704
Found expected sequence 1210, type 1 (descriptor block) at block 4705
Found expected sequence 1210, type 2 (commit block) at block 4709
Found expected sequence 1211, type 1 (descriptor block) at block 4710
Found expected sequence 1211, type 2 (commit block) at block 4714
Found expected sequence 1212, type 1 (descriptor block) at block 4715
Found expected sequence 1212, type 2 (commit block) at block 4719
Found expected sequence 1213, type 1 (descriptor block) at block 4720
Found expected sequence 1213, type 2 (commit block) at block 4724
Found expected sequence 1214, type 1 (descriptor block) at block 4725
Found expected sequence 1214, type 2 (commit block) at block 4729
Found expected sequence 1215, type 1 (descriptor block) at block 4730
Found expected sequence 1215, type 2 (commit block) at block 4734
Found expected sequence 1216, type 1 (descriptor block) at block 4735
Found expected sequence 1216, type 2 (commit block) at block 4739
Found expected sequence 1217, type 1 (descriptor block) at block 4740
Found expected sequence 1217, type 2 (commit block) at block 4744
Found expected sequence 1218, type 1 (descriptor block) at block 4745
Found expected sequence 1218, type 2 (commit block) at block 4749
Found expected sequence 1219, type 1 (descriptor block) at block 4750
Found expected sequence 1219, type 2 (commit block) at block 4754
Found expected sequence 1220, type 1 (descriptor block) at block 4755
Found expected sequence 1220, type 2 (commit block) at block 4759
Found expected sequence 1221, type 1 (descriptor block) at block 4760
Found expected sequence 1221, type 2 (commit block) at block 4764
Found expected sequence 1222, type 1 (descriptor block) at block 4765
Found expected sequence 1222, type 2 (commit block) at block 4769
Found expected sequence 1223, type 1 (descriptor block) at block 4770
Found expected sequence 1223, type 2 (commit block) at block 4774
Found expected sequence 1224, type 1 (descriptor block) at block 4775
Found expected sequence 1224, type 2 (commit block) at block 4779
Found expected sequence 1225, type 1 (descriptor block) at block 4780
Found expected sequence 1225, type 2 (commit block) at block 4784
Found expected sequence 1226, type 1 (descriptor block) at block 4785
Found expected sequence 1226, type 2 (commit block) at block 4789
Found expected sequence 1227, type 1 (descriptor block) at block 4790
Found expected sequence 1227, type 2 (commit block) at block 4794
Found expected sequence 1228, type 1 (descriptor block) at block 4795
Found expected sequence 1228, type 2 (commit block) at block 4799
Found expected sequence 1229, type 1 (descriptor block) at block 4800
Found expected sequence 1229, type 2 (commit block) at block 4804
Found expected sequence 1230, type 1 (descriptor block) at block 4805
Found expected sequence 1230, type 2 (commit block) at block 4809
Found expected sequence 1231, type 1 (descriptor block) at block 4810
Found expected sequence 1231, type 2 (commit block) at block 4814
Found expected sequence 1232, type 1 (descriptor block) at block 4815
Found expected sequence 1232, type 2 (commit block) at block 4819
Found expected sequence 1233, type 1 (descriptor block) at block 4820
Found expected sequence 1233, type 2 (commit block) at block 4824
Found expected sequence 1234, type 1 (descriptor block) at block 4825
Found expected sequence 1234, type 2 (commit block) at block 4829
Found expected sequence 1235, type 1 (descriptor block) at block 4830
Found expected sequence 1235, type 2 (commit block) at block 4834
Found expected sequence 1236, type 1 (descriptor block) at block 4835
Found expected sequence 1236, type 2 (commit block) at block 4839
Found expected sequence 1237, type 1 (descriptor block) at block 4840
Found expected sequence 1237, type 2 (commit block) at block 4844
Found expected sequence 1238, type 1 (descriptor block) at block 4845
Found expected sequence 1238, type 2 (commit block) at block 4849
Found expected sequence 1239, type 1 (descriptor block) at block 4850
Found expected sequence 1239, type 2 (commit block) at block 4854
Found expected sequence 1240, type 1 (descriptor block) at block 4855
Found expected sequence 1240, type 2 (commit block) at block 4859
Found expected sequence 1241, type 1 (descriptor block) at block 4860
Found expected sequence 1241, type 2 (commit block) at block 4864
Found expected sequence 1242, type 1 (descriptor block) at block 4865
Found expected sequence 1242, type 2 (commit block) at block 4869
Found expected sequence 1243, type 1 (descriptor block) at block 4870
Found expected sequence 1243, type 2 (commit block) at block 4874
Found expected sequence 1244, type 1 (descriptor block) at block 4875
Found expected sequence 1244, type 2 (commit block) at block 4879
Found expected sequence 1245, type 1 (descriptor block) at block 4880
Found expected sequence 1245, type 2 (commit block) at block 4884
Found expected sequence 1246, type 1 (descriptor block) at block 4885
Found expected sequence 1246, type 2 (commit block) at block 4889
Found expected sequence 1247, type 1 (descriptor block) at block 4890
Found expected sequence 1247, type 2 (commit block) at block 4894
Found expected sequence 1248, type 1 (descriptor block) at block 4895
Found expected sequence 1248, type 2 (commit block) at block 4899
Found expected sequence 1249, type 1 (descriptor block) at block 4900
Found expected sequence 1249, type 2 (commit block) at block 4904
Found expected sequence 1250, type 1 (descriptor block) at block 4905
Found expected sequence 1250, type 2 (commit block) at block 4909
Found expected sequence 1251, type 1 (descriptor block) at block 4910
Found expected sequence 1251, type 2 (commit block) at block 4914
Found expected sequence 1252, type 1 (descriptor block) at block 4915
Found expected sequence 1252, type 2 (commit block) at block 4919
Found expected sequence 1253, type 1 (descriptor block) at block 4920
Found expected sequence 1253, type 2 (commit block) at block 4924
Found expected sequence 1254, type 1 (descriptor block) at block 4925
Found expected sequence 1254, type 2 (commit block) at block 4929
Found expected sequence 1255, type 1 (descriptor block) at block 4930
Found expected sequence 1255, type 2 (commit block) at block 4934
Found expected sequence 1256, type 1 (descriptor block) at block 4935
Found expected sequence 1256, type 2 (commit block) at block 4939
Found expected sequence 1257, type 1 (descriptor block) at block 4940
Found expected sequence 1257, type 2 (commit block) at block 4944
Found expected sequence 1258, type 1 (descriptor block) at block 4945
Found expected sequence 1258, type 2 (commit block) at block 4949
Found expected sequence 1259, type 1 (descriptor block) at block 4950
Found expected sequence 1259, type 2 (commit block) at block 4954
Found expected sequence 1260, type 1 (descriptor block) at block 4955
Found expected sequence 1260, type 2 (commit block) at block 4959
Found expected sequence 1261, type 1 (descriptor block) at block 4960
Found expected sequence 1261, type 2 (commit block) at block 4964
Found expected sequence 1262, type 1 (descriptor block) at block 4965
Found expected sequence 1262, type 2 (commit block) at block 4969
Found expected sequence 1263, type 1 (descriptor block) at block 4970
Found expected sequence 1263, type 2 (commit block) at block 4974
Found expected sequence 1264, type 1 (descriptor block) at block 4975
Found expected sequence 1264, type 2 (commit block) at block 4979
Found expected sequence 1265, type 1 (descriptor block) at block 4980
Found expected sequence 1265, type 2 (commit block) at block 4984
Found expected sequence 1266, type 1 (descriptor block) at block 4985
Found expected sequence 1266, type 2 (commit block) at block 4989
Found expected sequence 1267, type 1 (descriptor block) at block 4990
Found expected sequence 1267, type 2 (commit block) at block 4994
Found expected sequence 1268, type 1 (descriptor block) at block 4995
Found expected sequence 1268, type 2 (commit block) at block 4999
Found expected sequence 1269, type 1 (descriptor block) at block 5000
Found expected sequence 1269, type 2 (commit block) at block 5004
Found expected sequence 1270, type 1 (descriptor block) at block 5005
Found expected sequence 1270, type 2 (commit block) at block 5009
Found expected sequence 1271, type 1 (descriptor block) at block 5010
Found expected sequence 1271, type 2 (commit block) at block 5014
Found expected sequence 1272, type 1 (descriptor block) at block 5015
Found expected sequence 1272, type 2 (commit block) at block 5019
Found expected sequence 1273, type 1 (descriptor block) at block 5020
Found expected sequence 1273, type 2 (commit block) at block 5024
Found expected sequence 1274, type 1 (descriptor block) at block 5025
Found expected sequence 1274, type 2 (commit block) at block 5029
Found expected sequence 1275, type 1 (descriptor block) at block 5030
Found expected sequence 1275, type 2 (commit block) at block 5034
Found expected sequence 1276, type 1 (descriptor block) at block 5035
Found expected sequence 1276, type 2 (commit block) at block 5039
Found expected sequence 1277, type 1 (descriptor block) at block 5040
Found expected sequence 1277, type 2 (commit block) at block 5044
Found expected sequence 1278, type 1 (descriptor block) at block 5045
Found expected sequence 1278, type 2 (commit block) at block 5049
Found expected sequence 1279, type 1 (descriptor block) at block 5050
Found expected sequence 1279, type 2 (commit block) at block 5054
Found expected sequence 1280, type 1 (descriptor block) at block 5055
Found expected sequence 1280, type 2 (commit block) at block 5059
Found expected sequence 1281, type 1 (descriptor block) at block 5060
Found expected sequence 1281, type 2 (commit block) at block 5064
Found expected sequence 1282, type 1 (descriptor block) at block 5065
Found expected sequence 1282, type 2 (commit block) at block 5069
Found expected sequence 1283, type 1 (descriptor block) at block 5070
Found expected sequence 1283, type 2 (commit block) at block 5074
Found expected sequence 1284, type 1 (descriptor block) at block 5075
Found expected sequence 1284, type 2 (commit block) at block 5079
Found expected sequence 1285, type 1 (descriptor block) at block 5080
Found expected sequence 1285, type 2 (commit block) at block 5084
Found expected sequence 1286, type 1 (descriptor block) at block 5085
Found expected sequence 1286, type 2 (commit block) at block 5089
Found expected sequence 1287, type 1 (descriptor block) at block 5090
Found expected sequence 1287, type 2 (commit block) at block 5094
Found expected sequence 1288, type 1 (descriptor block) at block 5095
Found expected sequence 1288, type 2 (commit block) at block 5099
Found expected sequence 1289, type 1 (descriptor block) at block 5100
Found expected sequence 1289, type 2 (commit block) at block 5104
Found expected sequence 1290, type 1 (descriptor block) at block 5105
Found expected sequence 1290, type 2 (commit block) at block 5109
Found expected sequence 1291, type 1 (descriptor block) at block 5110
Found expected sequence 1291, type 2 (commit block) at block 5114
Found expected sequence 1292, type 1 (descriptor block) at block 5115
Found expected sequence 1292, type 2 (commit block) at block 5119
Found expected sequence 1293, type 1 (descriptor block) at block 5120
Found expected sequence 1293, type 2 (commit block) at block 5124
Found expected sequence 1294, type 1 (descriptor block) at block 5125
Found expected sequence 1294, type 2 (commit block) at block 5129
Found expected sequence 1295, type 1 (descriptor block) at block 5130
Found expected sequence 1295, type 2 (commit block) at block 5134
Found expected sequence 1296, type 1 (descriptor block) at block 5135
Found expected sequence 1296, type 2 (commit block) at block 5139
Found expected sequence 1297, type 1 (descriptor block) at block 5140
Found expected sequence 1297, type 2 (commit block) at block 5144
Found expected sequence 1298, type 1 (descriptor block) at block 5145
Found expected sequence 1298, type 2 (commit block) at block 5149
Found expected sequence 1299, type 1 (descriptor block) at block 5150
Found expected sequence 1299, type 2 (commit block) at block 5154
Found expected sequence 1300, type 1 (descriptor block) at block 5155
Found expected sequence 1300, type 2 (commit block) at block 5159
Found expected sequence 1301, type 1 (descriptor block) at block 5160
Found expected sequence 1301, type 2 (commit block) at block 5164
Found expected sequence 1302, type 1 (descriptor block) at block 5165
Found expected sequence 1302, type 2 (commit block) at block 5169
Found expected sequence 1303, type 1 (descriptor block) at block 5170
Found expected sequence 1303, type 2 (commit block) at block 5174
Found expected sequence 1304, type 1 (descriptor block) at block 5175
Found expected sequence 1304, type 2 (commit block) at block 5179
Found expected sequence 1305, type 1 (descriptor block) at block 5180
Found expected sequence 1305, type 2 (commit block) at block 5184
Found expected sequence 1306, type 1 (descriptor block) at block 5185
Found expected sequence 1306, type 2 (commit block) at block 5189
Found expected sequence 1307, type 1 (descriptor block) at block 5190
Found expected sequence 1307, type 2 (commit block) at block 5194
Found expected sequence 1308, type 1 (descriptor block) at block 5195
Found expected sequence 1308, type 2 (commit block) at block 5199
Found expected sequence 1309, type 1 (descriptor block) at block 5200
Found expected sequence 1309, type 2 (commit block) at block 5204
Found expected sequence 1310, type 1 (descriptor block) at block 5205
Found expected sequence 1310, type 2 (commit block) at block 5209
Found expected sequence 1311, type 1 (descriptor block) at block 5210
Found expected sequence 1311, type 2 (commit block) at block 5214
Found expected sequence 1312, type 1 (descriptor block) at block 5215
Found expected sequence 1312, type 2 (commit block) at block 5219
Found expected sequence 1313, type 1 (descriptor block) at block 5220
Found expected sequence 1313, type 2 (commit block) at block 5224
Found expected sequence 1314, type 1 (descriptor block) at block 5225
Found expected sequence 1314, type 2 (commit block) at block 5229
Found expected sequence 1315, type 1 (descriptor block) at block 5230
Found expected sequence 1315, type 2 (commit block) at block 5234
Found expected sequence 1316, type 1 (descriptor block) at block 5235
Found expected sequence 1316, type 2 (commit block) at block 5239
Found expected sequence 1317, type 1 (descriptor block) at block 5240
Found expected sequence 1317, type 2 (commit block) at block 5244
Found expected sequence 1318, type 1 (descriptor block) at block 5245
Found expected sequence 1318, type 2 (commit block) at block 5249
Found expected sequence 1319, type 1 (descriptor block) at block 5250
Found expected sequence 1319, type 2 (commit block) at block 5254
Found expected sequence 1320, type 1 (descriptor block) at block 5255
Found expected sequence 1320, type 2 (commit block) at block 5259
Found expected sequence 1321, type 1 (descriptor block) at block 5260
Found expected sequence 1321, type 2 (commit block) at block 5264
Found expected sequence 1322, type 1 (descriptor block) at block 5265
Found expected sequence 1322, type 2 (commit block) at block 5269
Found expected sequence 1323, type 1 (descriptor block) at block 5270
Found expected sequence 1323, type 2 (commit block) at block 5274
Found expected sequence 1324, type 1 (descriptor block) at block 5275
Found expected sequence 1324, type 2 (commit block) at block 5279
No magic number at block 5280: end of journal.
